Product_Name,Category,Manufacture_Date,Expiry_Date,Manufacturer,Stock_Quantity,Sales_Trend,Days_to_Expiry,Discount_Band
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,137,Low,1,20%
Cheddar Cheese,Dairy,12/10/2025,11/12/2025,DairyLand,133,High,51,0%
Cheddar Cheese,Dairy,14/10/2025,23/12/2025,DairyLand,202,Medium,63,0%
Yogurt,Dairy,05/10/2025,24/10/2025,DairyLand,227,Low,3,20%
Bananas,Produce,21/10/2025,29/10/2025,Tropicana,101,High,8,0%
Cheddar Cheese,Dairy,14/09/2025,18/11/2025,DairyLand,224,Low,28,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,49,Medium,1,20%
Cheddar Cheese,Dairy,15/10/2025,25/12/2025,DairyLand,131,High,65,0%
Soda (6-pack),Beverage,28/05/2025,22/10/2025,Bubbly Co.,83,Medium,1,20%
Fresh Milk,Dairy,20/10/2025,31/10/2025,FarmFresh,33,High,10,0%
Chicken Breast,Meat,17/10/2025,24/10/2025,Quality Meats,138,Low,3,20%
Yogurt,Dairy,16/10/2025,01/11/2025,DairyLand,192,Medium,11,0%
Chicken Breast,Meat,18/10/2025,23/10/2025,Quality Meats,79,Medium,2,20%
Cheddar Cheese,Dairy,31/08/2025,09/11/2025,DairyLand,207,Low,19,0%
Bananas,Produce,20/10/2025,27/10/2025,Tropicana,105,High,6,0%
Cheddar Cheese,Dairy,29/09/2025,19/11/2025,DairyLand,231,Low,29,0%
Fresh Milk,Dairy,17/10/2025,27/10/2025,FarmFresh,221,Medium,6,10%
Chicken Breast,Meat,20/10/2025,25/10/2025,Quality Meats,94,Low,4,15%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,260,Medium,4,15%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,240,Low,1,20%
Ground Beef,Meat,18/10/2025,23/10/2025,Quality Meats,42,High,2,20%
Chicken Breast,Meat,18/10/2025,24/10/2025,Quality Meats,39,High,3,20%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,174,Low,5,15%
Frozen Pizza,Frozen,15/05/2025,12/06/2026,QuickMeals,15,Medium,234,0%
Bananas,Produce,21/10/2025,28/10/2025,Tropicana,38,Low,7,15%
Soda (6-pack),Beverage,15/10/2025,30/03/2026,Bubbly Co.,87,High,160,0%
Chicken Breast,Meat,18/10/2025,24/10/2025,Quality Meats,57,Low,3,20%
Frozen Pizza,Frozen,06/06/2025,16/06/2026,QuickMeals,278,Medium,238,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,215,Low,4,15%
Apples,Produce,16/10/2025,08/11/2025,Orchard Gold,218,Low,18,0%
Yogurt,Dairy,10/10/2025,31/10/2025,DairyLand,87,High,10,0%
Bananas,Produce,16/10/2025,25/10/2025,Tropicana,69,High,4,0%
Cheddar Cheese,Dairy,06/10/2025,25/11/2025,DairyLand,136,Medium,35,20%
Apples,Produce,01/10/2025,26/10/2025,Orchard Gold,165,High,5,0%
Soda (6-pack),Beverage,24/07/2025,12/02/2026,Bubbly Co.,227,High,114,0%
Fresh Milk,Dairy,16/10/2025,29/10/2025,FarmFresh,276,High,8,10%
Apples,Produce,09/10/2025,06/11/2025,Orchard Gold,187,Medium,16,0%
Bananas,Produce,17/10/2025,25/10/2025,Tropicana,156,Medium,4,0%
Apples,Produce,30/09/2025,29/10/2025,Orchard Gold,233,High,8,10%
Bananas,Produce,20/10/2025,26/10/2025,Tropicana,197,Low,5,15%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,111,High,4,15%
Yogurt,Dairy,20/10/2025,07/11/2025,DairyLand,195,Low,17,0%
Frozen Pizza,Frozen,08/04/2025,12/02/2026,QuickMeals,174,Low,114,0%
Chicken Breast,Meat,21/10/2025,27/10/2025,Quality Meats,271,Low,6,15%
Frozen Pizza,Frozen,06/08/2025,31/07/2026,QuickMeals,34,Medium,283,0%
Frozen Pizza,Frozen,07/10/2024,13/12/2025,QuickMeals,60,Medium,53,0%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,71,High,2,20%
Fresh Milk,Dairy,15/10/2025,26/10/2025,FarmFresh,243,Medium,5,10%
Chicken Breast,Meat,17/10/2025,24/10/2025,Quality Meats,299,High,3,20%
Yogurt,Dairy,13/10/2025,29/10/2025,DairyLand,128,High,8,0%
Soda (6-pack),Beverage,31/07/2025,04/01/2026,Bubbly Co.,173,Low,75,0%
Chicken Breast,Meat,17/10/2025,23/10/2025,Quality Meats,137,Low,2,20%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,202,Medium,1,20%
Cheddar Cheese,Dairy,26/09/2025,27/11/2025,DairyLand,252,High,37,0%
Apples,Produce,05/10/2025,30/10/2025,Orchard Gold,192,Low,9,10%
Yogurt,Dairy,17/10/2025,06/11/2025,DairyLand,80,Medium,16,15%
Baguette,Bakery,21/10/2025,24/10/2025,DailyBread,39,Low,3,20%
Ground Beef,Meat,19/10/2025,24/10/2025,Quality Meats,93,Low,3,20%
Soda (6-pack),Beverage,11/08/2025,20/01/2026,Bubbly Co.,38,High,91,0%
Fresh Milk,Dairy,21/10/2025,03/11/2025,FarmFresh,82,Low,13,10%
Yogurt,Dairy,11/10/2025,30/10/2025,DairyLand,120,Low,9,10%
Frozen Pizza,Frozen,03/02/2025,16/01/2026,QuickMeals,51,Medium,87,0%
Cheddar Cheese,Dairy,25/09/2025,16/11/2025,DairyLand,252,Low,26,0%
Yogurt,Dairy,09/10/2025,31/10/2025,DairyLand,105,Low,10,15%
Chicken Breast,Meat,18/10/2025,26/10/2025,Quality Meats,56,Medium,5,15%
Apples,Produce,11/10/2025,03/11/2025,Orchard Gold,39,High,13,0%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,248,Medium,1,20%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,90,Medium,2,20%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,209,High,2,20%
Chicken Breast,Meat,19/10/2025,25/10/2025,Quality Meats,189,High,4,15%
Frozen Pizza,Frozen,09/10/2024,15/11/2025,QuickMeals,189,High,25,0%
Cheddar Cheese,Dairy,09/10/2025,29/11/2025,DairyLand,160,Medium,39,0%
Fresh Milk,Dairy,16/10/2025,27/10/2025,FarmFresh,95,High,6,0%
Soda (6-pack),Beverage,11/07/2025,11/02/2026,Bubbly Co.,244,High,113,0%
Apples,Produce,01/10/2025,23/10/2025,Orchard Gold,193,Low,2,20%
Frozen Pizza,Frozen,07/09/2025,07/07/2026,QuickMeals,201,Low,259,0%
Bananas,Produce,16/10/2025,23/10/2025,Tropicana,291,Low,2,20%
Cheddar Cheese,Dairy,03/09/2025,07/11/2025,DairyLand,48,Low,17,0%
Chicken Breast,Meat,15/10/2025,22/10/2025,Quality Meats,108,High,1,20%
Soda (6-pack),Beverage,30/08/2025,17/02/2026,Bubbly Co.,286,Medium,119,0%
Chicken Breast,Meat,19/10/2025,25/10/2025,Quality Meats,181,Low,4,15%
Soda (6-pack),Beverage,10/10/2025,04/05/2026,Bubbly Co.,137,High,195,0%
Apples,Produce,02/10/2025,28/10/2025,Orchard Gold,278,Medium,7,10%
Apples,Produce,01/10/2025,22/10/2025,Orchard Gold,228,High,1,20%
Cheddar Cheese,Dairy,12/10/2025,05/12/2025,DairyLand,94,High,45,0%
Cheddar Cheese,Dairy,06/09/2025,11/11/2025,DairyLand,102,High,21,0%
Cheddar Cheese,Dairy,19/09/2025,26/11/2025,DairyLand,55,Medium,36,0%
Cheddar Cheese,Dairy,28/09/2025,27/11/2025,DairyLand,75,Low,37,0%
Cheddar Cheese,Dairy,23/09/2025,25/11/2025,DairyLand,12,Medium,35,0%
Apples,Produce,09/10/2025,31/10/2025,Orchard Gold,210,Medium,10,10%
Soda (6-pack),Beverage,30/08/2025,28/01/2026,Bubbly Co.,259,High,99,0%
Fresh Milk,Dairy,13/10/2025,22/10/2025,FarmFresh,19,High,1,20%
Frozen Pizza,Frozen,16/05/2025,28/06/2026,QuickMeals,213,Medium,250,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,294,Medium,1,20%
Bananas,Produce,17/10/2025,24/10/2025,Tropicana,165,High,3,20%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,268,High,1,20%
Ground Beef,Meat,21/10/2025,26/10/2025,Quality Meats,238,High,5,15%
Cheddar Cheese,Dairy,18/10/2025,27/12/2025,DairyLand,203,Medium,67,0%
Ground Beef,Meat,21/10/2025,26/10/2025,Quality Meats,274,High,5,15%
Apples,Produce,05/10/2025,29/10/2025,Orchard Gold,123,Medium,8,15%
Fresh Milk,Dairy,16/10/2025,26/10/2025,FarmFresh,222,Medium,5,10%
Cheddar Cheese,Dairy,01/10/2025,05/12/2025,DairyLand,114,Low,45,0%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,118,High,5,15%
Frozen Pizza,Frozen,07/01/2025,26/11/2025,QuickMeals,146,High,36,0%
Frozen Pizza,Frozen,20/01/2025,28/11/2025,QuickMeals,166,Low,38,0%
Yogurt,Dairy,07/10/2025,26/10/2025,DairyLand,156,Medium,5,5%
Apples,Produce,09/10/2025,07/11/2025,Orchard Gold,171,Low,17,0%
Yogurt,Dairy,07/10/2025,27/10/2025,DairyLand,272,Medium,6,10%
Apples,Produce,11/10/2025,08/11/2025,Orchard Gold,84,Medium,18,0%
Soda (6-pack),Beverage,03/08/2025,13/01/2026,Bubbly Co.,87,Low,84,0%
Apples,Produce,17/10/2025,12/11/2025,Orchard Gold,187,Medium,22,0%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,261,High,2,20%
Fresh Milk,Dairy,20/10/2025,01/11/2025,FarmFresh,148,Low,11,10%
Apples,Produce,09/10/2025,03/11/2025,Orchard Gold,218,High,13,10%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,128,Medium,4,15%
Apples,Produce,01/10/2025,23/10/2025,Orchard Gold,287,Medium,2,20%
Frozen Pizza,Frozen,10/11/2024,26/11/2025,QuickMeals,11,Low,36,0%
Apples,Produce,19/10/2025,15/11/2025,Orchard Gold,218,High,25,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,297,High,4,15%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,238,Low,3,20%
Fresh Milk,Dairy,17/10/2025,29/10/2025,FarmFresh,158,High,8,0%
Frozen Pizza,Frozen,11/08/2025,10/10/2026,QuickMeals,263,Medium,354,0%
Bananas,Produce,16/10/2025,23/10/2025,Tropicana,279,High,2,20%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,147,High,4,15%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,72,Medium,1,20%
Soda (6-pack),Beverage,11/05/2025,22/10/2025,Bubbly Co.,253,Medium,1,20%
Yogurt,Dairy,10/10/2025,30/10/2025,DairyLand,161,Low,9,10%
Yogurt,Dairy,17/10/2025,04/11/2025,DairyLand,208,Medium,14,10%
Frozen Pizza,Frozen,11/08/2025,07/10/2026,QuickMeals,161,Medium,351,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,217,Low,1,0%
Fresh Milk,Dairy,17/10/2025,28/10/2025,FarmFresh,135,Low,7,15%
Cheddar Cheese,Dairy,03/10/2025,10/12/2025,DairyLand,78,Low,50,0%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,43,High,2,20%
Cheddar Cheese,Dairy,07/09/2025,14/11/2025,DairyLand,27,Low,24,0%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,85,High,3,20%
Cheddar Cheese,Dairy,28/09/2025,03/12/2025,DairyLand,31,Medium,43,0%
Frozen Pizza,Frozen,07/09/2024,26/10/2025,QuickMeals,201,High,5,10%
Yogurt,Dairy,17/10/2025,03/11/2025,DairyLand,94,High,13,5%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,52,High,1,20%
Soda (6-pack),Beverage,28/04/2025,10/11/2025,Bubbly Co.,250,High,20,0%
Apples,Produce,13/10/2025,04/11/2025,Orchard Gold,207,Low,14,10%
Bananas,Produce,17/10/2025,24/10/2025,Tropicana,203,High,3,20%
Fresh Milk,Dairy,19/10/2025,29/10/2025,FarmFresh,248,High,8,10%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,81,Medium,4,15%
Bananas,Produce,19/10/2025,25/10/2025,Tropicana,126,High,4,0%
Yogurt,Dairy,15/10/2025,06/11/2025,DairyLand,171,Low,16,0%
Chicken Breast,Meat,16/10/2025,22/10/2025,Quality Meats,11,Medium,1,20%
Bananas,Produce,18/10/2025,26/10/2025,Tropicana,171,High,5,0%
Chicken Breast,Meat,21/10/2025,27/10/2025,Quality Meats,199,Low,6,15%
Frozen Pizza,Frozen,14/01/2025,06/01/2026,QuickMeals,285,High,77,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,46,Medium,4,15%
Frozen Pizza,Frozen,21/10/2025,21/08/2026,QuickMeals,178,Low,304,0%
Cheddar Cheese,Dairy,10/09/2025,09/11/2025,DairyLand,172,High,19,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,262,High,1,20%
Fresh Milk,Dairy,15/10/2025,26/10/2025,FarmFresh,235,High,5,10%
Cheddar Cheese,Dairy,20/08/2025,29/10/2025,DairyLand,224,High,8,10%
Yogurt,Dairy,06/10/2025,25/10/2025,DairyLand,134,Low,4,15%
Cheddar Cheese,Dairy,01/09/2025,29/10/2025,DairyLand,278,Medium,8,10%
Fresh Milk,Dairy,14/10/2025,24/10/2025,FarmFresh,93,Low,3,20%
Frozen Pizza,Frozen,22/05/2025,29/03/2026,QuickMeals,136,High,159,0%
Fresh Milk,Dairy,11/10/2025,22/10/2025,FarmFresh,124,High,1,20%
Bananas,Produce,20/10/2025,27/10/2025,Tropicana,40,Medium,6,0%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,48,High,2,20%
Cheddar Cheese,Dairy,21/10/2025,27/12/2025,DairyLand,197,Medium,67,0%
Fresh Milk,Dairy,19/10/2025,29/10/2025,FarmFresh,190,High,8,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,214,Medium,4,15%
Cheddar Cheese,Dairy,22/09/2025,09/11/2025,DairyLand,202,High,19,0%
Fresh Milk,Dairy,21/10/2025,03/11/2025,FarmFresh,90,Medium,13,0%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,66,Medium,3,20%
Fresh Milk,Dairy,15/10/2025,29/10/2025,FarmFresh,129,High,8,0%
Cheddar Cheese,Dairy,31/08/2025,23/10/2025,DairyLand,270,Low,2,20%
Fresh Milk,Dairy,19/10/2025,28/10/2025,FarmFresh,21,High,7,0%
Yogurt,Dairy,13/10/2025,05/11/2025,DairyLand,133,High,15,0%
Soda (6-pack),Beverage,14/08/2025,24/01/2026,Bubbly Co.,163,High,95,0%
Chicken Breast,Meat,17/10/2025,25/10/2025,Quality Meats,171,High,4,15%
Fresh Milk,Dairy,21/10/2025,03/11/2025,FarmFresh,117,Medium,13,0%
Yogurt,Dairy,21/10/2025,12/11/2025,DairyLand,147,High,22,0%
Bananas,Produce,21/10/2025,27/10/2025,Tropicana,255,Low,6,15%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,193,Medium,2,20%
Bananas,Produce,21/10/2025,30/10/2025,Tropicana,120,Low,9,10%
Apples,Produce,10/10/2025,08/11/2025,Orchard Gold,80,Low,18,0%
Bananas,Produce,18/10/2025,26/10/2025,Tropicana,148,Low,5,5%
Soda (6-pack),Beverage,31/03/2025,01/11/2025,Bubbly Co.,210,Medium,11,10%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,144,High,2,20%
Apples,Produce,13/10/2025,07/11/2025,Orchard Gold,12,Low,17,0%
Apples,Produce,17/10/2025,09/11/2025,Orchard Gold,177,High,19,0%
Bananas,Produce,20/10/2025,27/10/2025,Tropicana,132,High,6,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,159,Low,2,20%
Apples,Produce,16/10/2025,14/11/2025,Orchard Gold,256,Medium,24,0%
Bananas,Produce,18/10/2025,26/10/2025,Tropicana,133,Low,5,15%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,125,Medium,2,20%
Chicken Breast,Meat,18/10/2025,23/10/2025,Quality Meats,20,Medium,2,20%
Apples,Produce,15/10/2025,12/11/2025,Orchard Gold,74,High,22,0%
Soda (6-pack),Beverage,03/07/2025,30/01/2026,Bubbly Co.,117,High,101,0%
Frozen Pizza,Frozen,19/01/2025,01/02/2026,QuickMeals,70,High,103,0%
Frozen Pizza,Frozen,10/03/2025,23/01/2026,QuickMeals,100,High,94,0%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,262,Medium,2,20%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,294,High,2,20%
Apples,Produce,04/10/2025,27/10/2025,Orchard Gold,285,High,6,10%
Apples,Produce,09/10/2025,30/10/2025,Orchard Gold,13,High,9,0%
Apples,Produce,15/10/2025,04/11/2025,Orchard Gold,68,Low,14,10%
Chicken Breast,Meat,20/10/2025,27/10/2025,Quality Meats,107,Medium,6,15%
Bananas,Produce,19/10/2025,26/10/2025,Tropicana,78,Medium,5,0%
Bananas,Produce,21/10/2025,28/10/2025,Tropicana,266,High,7,10%
Frozen Pizza,Frozen,30/07/2025,04/07/2026,QuickMeals,214,High,256,0%
Soda (6-pack),Beverage,01/10/2025,15/03/2026,Bubbly Co.,243,Low,145,0%
Chicken Breast,Meat,21/10/2025,27/10/2025,Quality Meats,118,Medium,6,15%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,125,High,2,20%
Soda (6-pack),Beverage,17/04/2025,14/11/2025,Bubbly Co.,169,Low,24,0%
Frozen Pizza,Frozen,24/06/2025,05/08/2026,QuickMeals,154,Low,288,0%
Soda (6-pack),Beverage,17/06/2025,25/12/2025,Bubbly Co.,43,Low,65,0%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,72,Low,4,15%
Chicken Breast,Meat,17/10/2025,23/10/2025,Quality Meats,139,High,2,20%
Frozen Pizza,Frozen,08/02/2025,28/12/2025,QuickMeals,221,Medium,68,0%
Chicken Breast,Meat,15/10/2025,23/10/2025,Quality Meats,173,High,2,20%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,283,High,4,15%
Soda (6-pack),Beverage,16/08/2025,15/03/2026,Bubbly Co.,12,High,145,0%
Cheddar Cheese,Dairy,15/10/2025,08/12/2025,DairyLand,227,High,48,0%
Soda (6-pack),Beverage,18/10/2025,18/05/2026,Bubbly Co.,204,High,209,15%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,27,Medium,1,20%
Soda (6-pack),Beverage,15/05/2025,25/10/2025,Bubbly Co.,82,Low,4,15%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,230,Medium,1,20%
Apples,Produce,08/10/2025,28/10/2025,Orchard Gold,152,High,7,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,47,High,2,20%
Frozen Pizza,Frozen,21/02/2025,27/02/2026,QuickMeals,240,Low,129,0%
Chicken Breast,Meat,19/10/2025,25/10/2025,Quality Meats,237,Low,4,15%
Apples,Produce,28/09/2025,25/10/2025,Orchard Gold,134,Medium,4,0%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,130,Medium,2,20%
Chicken Breast,Meat,16/10/2025,24/10/2025,Quality Meats,241,High,3,20%
Yogurt,Dairy,30/09/2025,22/10/2025,DairyLand,71,Medium,1,20%
Cheddar Cheese,Dairy,20/10/2025,21/12/2025,DairyLand,136,High,61,0%
Fresh Milk,Dairy,14/10/2025,27/10/2025,FarmFresh,182,Low,6,15%
Chicken Breast,Meat,21/10/2025,27/10/2025,Quality Meats,82,Low,6,15%
Apples,Produce,09/10/2025,01/11/2025,Orchard Gold,288,High,11,10%
Yogurt,Dairy,01/10/2025,23/10/2025,DairyLand,199,Medium,2,20%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,268,Low,1,20%
Frozen Pizza,Frozen,26/09/2025,29/09/2026,QuickMeals,43,High,343,0%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,178,High,1,20%
Baguette,Bakery,21/10/2025,24/10/2025,DailyBread,144,Low,3,20%
Soda (6-pack),Beverage,25/07/2025,30/12/2025,Bubbly Co.,107,Medium,70,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,270,High,2,20%
Fresh Milk,Dairy,21/10/2025,31/10/2025,FarmFresh,174,High,10,0%
Cheddar Cheese,Dairy,10/09/2025,08/11/2025,DairyLand,201,Low,18,0%
Cheddar Cheese,Dairy,01/10/2025,07/12/2025,DairyLand,153,Medium,47,0%
Soda (6-pack),Beverage,16/09/2025,04/04/2026,Bubbly Co.,167,Medium,165,0%
Bananas,Produce,21/10/2025,27/10/2025,Tropicana,291,High,6,15%
Soda (6-pack),Beverage,30/09/2025,28/04/2026,Bubbly Co.,280,Low,189,0%
Apples,Produce,20/10/2025,16/11/2025,Orchard Gold,61,Medium,26,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,225,Low,4,15%
Cheddar Cheese,Dairy,09/09/2025,07/11/2025,DairyLand,38,Medium,17,0%
Ground Beef,Meat,18/10/2025,23/10/2025,Quality Meats,221,High,2,20%
Chicken Breast,Meat,18/10/2025,24/10/2025,Quality Meats,17,Low,3,20%
Frozen Pizza,Frozen,01/10/2024,07/12/2025,QuickMeals,166,High,47,0%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,243,High,1,20%
Yogurt,Dairy,15/10/2025,07/11/2025,DairyLand,89,Low,17,0%
Soda (6-pack),Beverage,30/08/2025,27/02/2026,Bubbly Co.,257,High,129,0%
Frozen Pizza,Frozen,21/11/2024,10/12/2025,QuickMeals,127,High,50,0%
Bananas,Produce,19/10/2025,25/10/2025,Tropicana,121,Medium,4,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,282,Medium,2,20%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,92,High,3,20%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,244,High,1,20%
Fresh Milk,Dairy,18/10/2025,30/10/2025,FarmFresh,30,Medium,9,5%
Fresh Milk,Dairy,13/10/2025,24/10/2025,FarmFresh,270,Medium,3,15%
Fresh Milk,Dairy,12/10/2025,23/10/2025,FarmFresh,61,High,2,20%
Fresh Milk,Dairy,16/10/2025,30/10/2025,FarmFresh,236,Medium,9,10%
Fresh Milk,Dairy,21/10/2025,03/11/2025,FarmFresh,242,Low,13,10%
Frozen Pizza,Frozen,12/11/2024,21/11/2025,QuickMeals,277,Low,31,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,46,Low,2,20%
Chicken Breast,Meat,18/10/2025,26/10/2025,Quality Meats,158,Low,5,15%
Fresh Milk,Dairy,16/10/2025,28/10/2025,FarmFresh,146,High,7,20%
Frozen Pizza,Frozen,11/09/2024,25/10/2025,QuickMeals,284,High,4,10%
Cheddar Cheese,Dairy,13/10/2025,04/12/2025,DairyLand,168,Low,44,0%
Soda (6-pack),Beverage,14/10/2025,14/03/2026,Bubbly Co.,216,Medium,144,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,94,High,1,20%
Chicken Breast,Meat,18/10/2025,25/10/2025,Quality Meats,58,High,4,15%
Soda (6-pack),Beverage,16/07/2025,13/12/2025,Bubbly Co.,137,High,53,0%
Ground Beef,Meat,19/10/2025,24/10/2025,Quality Meats,201,Low,3,20%
Soda (6-pack),Beverage,08/08/2025,14/01/2026,Bubbly Co.,252,Medium,85,0%
Chicken Breast,Meat,14/10/2025,22/10/2025,Quality Meats,273,Medium,1,20%
Baguette,Bakery,19/10/2025,22/10/2025,DailyBread,218,Low,1,20%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,299,Medium,4,15%
Yogurt,Dairy,13/10/2025,31/10/2025,DairyLand,51,High,10,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,30,Medium,4,15%
Chicken Breast,Meat,21/10/2025,28/10/2025,Quality Meats,244,High,7,15%
Bananas,Produce,21/10/2025,29/10/2025,Tropicana,291,Low,8,10%
Cheddar Cheese,Dairy,02/10/2025,22/11/2025,DairyLand,171,Medium,32,0%
Chicken Breast,Meat,19/10/2025,25/10/2025,Quality Meats,227,Low,4,15%
Yogurt,Dairy,21/10/2025,09/11/2025,DairyLand,126,Low,19,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,145,Medium,1,20%
Bananas,Produce,18/10/2025,24/10/2025,Tropicana,20,Medium,3,20%
Fresh Milk,Dairy,11/10/2025,23/10/2025,FarmFresh,116,Medium,2,20%
Yogurt,Dairy,21/10/2025,12/11/2025,DairyLand,281,Low,22,5%
Bananas,Produce,20/10/2025,27/10/2025,Tropicana,37,High,6,0%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,219,Low,5,15%
Soda (6-pack),Beverage,12/08/2025,07/01/2026,Bubbly Co.,190,High,78,0%
Chicken Breast,Meat,21/10/2025,26/10/2025,Quality Meats,125,High,5,15%
Soda (6-pack),Beverage,05/09/2025,15/02/2026,Bubbly Co.,111,High,117,0%
Bananas,Produce,16/10/2025,24/10/2025,Tropicana,131,High,3,20%
Frozen Pizza,Frozen,08/03/2025,20/01/2026,QuickMeals,133,Low,91,0%
Apples,Produce,27/09/2025,26/10/2025,Orchard Gold,230,Medium,5,10%
Frozen Pizza,Frozen,26/09/2025,06/10/2026,QuickMeals,33,Low,350,0%
Chicken Breast,Meat,18/10/2025,24/10/2025,Quality Meats,123,Low,3,20%
Frozen Pizza,Frozen,11/03/2025,25/02/2026,QuickMeals,255,Low,127,0%
Soda (6-pack),Beverage,10/10/2025,02/04/2026,Bubbly Co.,261,High,163,0%
Baguette,Bakery,19/10/2025,22/10/2025,DailyBread,51,High,1,20%
Soda (6-pack),Beverage,01/08/2025,16/01/2026,Bubbly Co.,253,Low,87,0%
Apples,Produce,05/10/2025,01/11/2025,Orchard Gold,289,Low,11,10%
Bananas,Produce,19/10/2025,27/10/2025,Tropicana,245,Low,6,15%
Frozen Pizza,Frozen,23/02/2025,17/03/2026,QuickMeals,137,Low,147,0%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,260,High,2,20%
Chicken Breast,Meat,19/10/2025,26/10/2025,Quality Meats,159,High,5,15%
Soda (6-pack),Beverage,17/07/2025,29/12/2025,Bubbly Co.,215,High,69,0%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,84,Medium,3,20%
Cheddar Cheese,Dairy,18/09/2025,18/11/2025,DairyLand,206,Medium,28,0%
Yogurt,Dairy,10/10/2025,31/10/2025,DairyLand,37,Low,10,10%
Cheddar Cheese,Dairy,05/09/2025,02/11/2025,DairyLand,214,Medium,12,10%
Chicken Breast,Meat,18/10/2025,26/10/2025,Quality Meats,82,High,5,15%
Fresh Milk,Dairy,18/10/2025,29/10/2025,FarmFresh,260,Low,8,10%
Bananas,Produce,16/10/2025,25/10/2025,Tropicana,127,Medium,4,0%
Apples,Produce,18/10/2025,13/11/2025,Orchard Gold,206,High,23,0%
Cheddar Cheese,Dairy,11/10/2025,05/12/2025,DairyLand,196,Medium,45,0%
Apples,Produce,04/10/2025,02/11/2025,Orchard Gold,241,Medium,12,10%
Apples,Produce,16/10/2025,05/11/2025,Orchard Gold,237,High,15,0%
Cheddar Cheese,Dairy,21/10/2025,09/12/2025,DairyLand,121,Medium,49,0%
Yogurt,Dairy,02/10/2025,22/10/2025,DairyLand,297,Medium,1,20%
Fresh Milk,Dairy,17/10/2025,30/10/2025,FarmFresh,23,High,9,0%
